age,ova,pot,growth,total_stats,base_stats,composure,stamina,strength,power,reactions
30.0,73,0.09112635731533239,8.31319751992914,7.409136443920128,5.8888779583328805,65.0,4.1588830833596715,4.356708826689592,5.676753802268282,4.204692619390966
31.0,82,1.667785441855985,8.31319751992914,7.674617497364363,6.118097198041348,80.0,4.394449154672439,4.330733340286331,6.0063531596017325,4.3694478524670215
35.0,72,-0.08405798541140677,8.31319751992914,7.518607216815252,5.976350909297934,76.0,3.970291913552122,4.31748811353631,5.834810737062605,4.248495242049359
26.0,70,-0.25924232813814596,1.0,7.470793774195062,5.8888779583328805,65.0,4.127134385045092,4.060443010546419,5.749392985908253,4.189654742026425
30.0,56,-2.8870074690392333,8.31319751992914,7.354362330421477,5.786897381366708,61.0,3.970291913552122,4.060443010546419,5.648974238161206,4.007333185232471
35.0,74,0.2663107000420716,8.31319751992914,7.085901464365611,6.016157159698354,33.0,3.5263605246161616,4.30406509320417,5.4680601411351315,4.248495242049359
33.0,71,-0.25924232813814596,8.31319751992914,7.546446273746024,5.945420608606575,73.0,4.04305126783455,4.394449154672439,5.840641657373398,4.248495242049359
27.0,70,-0.4344266708648851,8.31319751992914,7.443078374348516,5.883322388488279,58.0,4.060443010546419,3.7612001156935624,5.541263545158426,4.248495242049359
33.0,67,-0.9599796990451026,8.31319751992914,7.4413203897176174,5.8664680569332965,59.0,4.248495242049359,4.1588830833596715,5.840641657373398,4.189654742026425
33.0,69,-0.6096110135916243,8.31319751992914,7.440733707389261,5.8377304471659395,64.0,4.290459441148391,4.219507705176107,5.780743515792329,4.189654742026425
30.0,72,-0.08405798541140677,8.31319751992914,7.393263094763838,5.8664680569332965,65.0,4.02535169073515,4.31748811353631,5.6937321388027,4.174387269895637
32.0,73,0.09112635731533239,8.31319751992914,7.607878073278507,6.0473721790462776,72.0,4.330733340286331,4.248495242049359,5.8888779583328805,4.31748811353631
33.0,70,-0.4344266708648851,8.31319751992914,7.556427969440253,5.976350909297934,70.0,4.30406509320417,4.330733340286331,5.877735781779639,4.248495242049359
28.0,69,-0.6096110135916243,8.31319751992914,7.486613313139955,5.921578419643816,65.0,4.127134385045092,4.143134726391533,5.834810737062605,4.174387269895637
32.0,59,-2.361454440859016,8.31319751992914,7.3938782901077555,5.802118375377063,63.0,4.248495242049359,4.30406509320417,5.7745515455444085,4.04305126783455
32.0,65,-1.310348384498581,8.31319751992914,6.967909201801884,5.886104031450156,13.0,3.332204510175204,4.143134726391533,5.318119993844216,4.127134385045092
31.0,70,-0.4344266708648851,8.31319751992914,7.409136443920128,5.811140992976701,75.0,4.23410650459726,4.290459441148391,5.84354441703136,4.248495242049359
33.0,83,1.842969784582724,8.31319751992914,7.646831391430482,6.091309882077698,80.0,4.3694478524670215,4.465908118654584,5.978885764901122,4.477336814478207
34.0,79,1.1422324136757673,8.31319751992914,7.529943370601589,5.973809611869261,78.0,4.219507705176107,4.430816798843313,5.849324779946859,4.290459441148391
33.0,73,0.09112635731533239,8.31319751992914,7.4949862339505335,5.953243334287785,69.0,4.276666119016055,4.290459441148391,5.752572638825633,4.30406509320417
30.0,77,0.791863728222289,8.31319751992914,7.554334823725748,5.976350909297934,78.0,3.8918202981106265,4.219507705176107,5.846438775057725,4.343805421853684
30.0,67,-0.9599796990451026,8.31319751992914,7.424165281042028,5.916202062607435,57.0,4.127134385045092,4.31748811353631,5.777652323222656,4.204692619390966
33.0,83,1.842969784582724,8.31319751992914,7.714677473800927,6.152732694704104,80.0,4.454347296253507,4.418840607796598,6.030685260261263,4.442651256490317
32.0,60,-2.186270098132277,8.31319751992914,7.318539548567902,5.726847747587197,49.0,4.189654742026425,4.290459441148391,5.641907070938114,4.143134726391533
32.0,69,-0.6096110135916243,8.31319751992914,7.546446273746024,5.986452005284438,65.0,4.219507705176107,4.31748811353631,5.831882477283517,4.189654742026425
30.0,68,-0.7847953563183634,8.31319751992914,7.482681828154651,5.910796644040527,70.0,4.248495242049359,4.31748811353631,5.863631175598097,4.204692619390966
32.0,72,-0.08405798541140677,8.31319751992914,7.370230641807081,5.768320995793772,62.0,4.110873864173311,4.477336814478207,5.648974238161206,4.23410650459726
30.0,79,1.1422324136757673,8.31319751992914,7.526717561352706,6.021023349349527,71.0,4.174387269895637,4.532599493153256,5.905361848054571,4.330733340286331
33.0,71,-0.25924232813814596,8.31319751992914,7.05617528410041,5.948034989180646,62.0,3.713572066704308,3.6109179126442243,5.278114659230517,4.248495242049359
33.0,63,-1.6607170699520593,8.31319751992914,7.450660796211539,5.8944028342648505,58.0,4.30406509320417,4.174387269895637,5.717027701406222,4.174387269895637
30.0,70,-0.4344266708648851,8.31319751992914,7.4949862339505335,5.971261839790462,70.0,4.51085950651685,4.143134726391533,5.860786223465865,4.248495242049359
32.0,66,-1.1351640417718418,8.31319751992914,7.471932078245122,5.937536205082426,63.0,4.174387269895637,4.174387269895637,5.755742213586912,4.1588830833596715
29.0,77,0.791863728222289,8.31319751992914,7.202661196523238,6.07073772800249,61.0,3.4965075614664802,4.23410650459726,5.459585514144159,4.382026634673881
35.0,61,-2.0110857554055377,8.31319751992914,7.3758821482150125,5.7899601708972535,60.0,4.30406509320417,4.30406509320417,5.8377304471659395,4.04305126783455
33.0,75,0.44149504276881074,8.31319751992914,7.425357887027151,5.8944028342648505,69.0,4.23410650459726,4.442651256490317,5.680172609017068,4.2626798770413155
29.0,76,0.6166793854955499,8.31319751992914,7.613324979540639,6.035481432524756,70.0,4.276666119016055,4.1588830833596715,5.91350300563827,4.290459441148391
31.0,65,-1.310348384498581,8.31319751992914,7.450079569807499,5.937536205082426,58.0,4.219507705176107,4.204692619390966,5.707110264748875,4.060443010546419
32.0,74,0.2663107000420716,8.31319751992914,7.335633981927201,5.780743515792329,69.0,3.9318256327243257,4.30406509320417,5.638354669333745,4.174387269895637
31.0,70,-0.4344266708648851,8.31319751992914,7.487173694213739,5.926926025970411,69.0,4.356708826689592,4.276666119016055,5.799092654460526,4.23410650459726
33.0,74,0.2663107000420716,8.31319751992914,7.316548177182976,5.796057750765372,76.0,4.007333185232471,4.48863636973214,5.7745515455444085,4.204692619390966
31.0,75,0.44149504276881074,8.31319751992914,7.597897950521784,6.023447592961033,79.0,4.430816798843313,4.248495242049359,5.926926025970411,4.330733340286331
34.0,67,-0.9599796990451026,8.31319751992914,7.034387929915503,5.910796644040527,42.0,3.2188758248682006,4.110873864173311,5.3230099791384085,4.174387269895637
32.0,75,0.44149504276881074,8.31319751992914,7.527255919373784,5.976350909297934,77.0,4.204692619390966,4.454347296253507,5.948034989180646,4.3694478524670215
31.0,71,-0.25924232813814596,8.31319751992914,7.186901020411631,6.0112671744041615,62.0,3.8066624897703196,4.02535169073515,5.4680601411351315,4.248495242049359
36.0,69,-0.6096110135916243,8.31319751992914,7.066466970136958,5.988961416889864,62.0,3.258096538021482,4.276666119016055,5.459585514144159,4.110873864173311
30.0,71,-0.25924232813814596,8.31319751992914,7.502186486602924,5.955837369464831,71.0,4.330733340286331,3.7376696182833684,5.752572638825633,4.110873864173311
33.0,73,0.09112635731533239,8.31319751992914,7.5953872788539725,6.0330862217988015,66.0,4.382026634673881,4.060443010546419,5.831882477283517,4.23410650459726
33.0,59,-2.361454440859016,8.31319751992914,7.085901464365611,5.805134968916488,55.0,3.4011973816621555,4.110873864173311,5.365976015021851,4.0943445622221
34.0,59,-2.361454440859016,8.31319751992914,7.416378479192928,5.817111159963204,57.0,4.248495242049359,4.290459441148391,5.7745515455444085,4.060443010546419
31.0,67,-0.9599796990451026,8.31319751992914,6.93828448401696,5.902633333401366,35.0,3.4011973816621555,3.9318256327243257,5.241747015059643,4.0943445622221
38.0,59,-2.361454440859016,8.31319751992914,7.362645270417825,5.768320995793772,65.0,3.5263605246161616,4.204692619390966,5.638354669333745,4.174387269895637
31.0,67,-0.9599796990451026,8.31319751992914,7.57353126274595,5.998936561946683,62.0,4.394449154672439,4.3694478524670215,5.942799375126701,4.248495242049359
33.0,71,-0.25924232813814596,8.31319751992914,7.4999765409521215,5.937536205082426,71.0,4.248495242049359,4.1588830833596715,5.771441123130016,4.23410650459726
32.0,67,-0.9599796990451026,8.31319751992914,7.458186157340487,5.8805329864007,60.0,4.2626798770413155,4.343805421853684,5.8971538676367405,4.174387269895637
31.0,63,-1.6607170699520593,8.31319751992914,7.037905963447182,5.918893854273146,63.0,3.6109179126442243,4.174387269895637,5.402677381872279,4.0943445622221
33.0,64,-1.48553272722532,8.31319751992914,7.385230923066573,5.805134968916488,59.0,4.174387269895637,4.382026634673881,5.82600010738045,4.1588830833596715
31.0,70,-0.4344266708648851,8.31319751992914,6.9782137426306985,5.8888779583328805,45.0,3.4965075614664802,3.4965075614664802,5.220355825078324,4.219507705176107
31.0,69,-0.6096110135916243,8.31319751992914,7.499423290592229,5.921578419643816,66.0,4.110873864173311,3.9889840465642745,5.771441123130016,4.23410650459726
37.0,55,-3.0621918117659725,8.31319751992914,7.029972911706386,5.7745515455444085,36.0,3.713572066704308,4.276666119016055,5.43372200355424,3.871201010907891
31.0,71,-0.25924232813814596,8.31319751992914,7.558516743045645,6.0112671744041615,65.0,4.31748811353631,4.276666119016055,5.82600010738045,4.219507705176107
32.0,62,-1.8359014126787985,8.31319751992914,6.964135612418245,5.8916442118257715,56.0,3.332204510175204,3.258096538021482,5.147494476813453,4.060443010546419
34.0,85,2.193338470036202,8.31319751992914,7.536363938404511,5.981414211254481,80.0,4.127134385045092,4.442651256490317,5.846438775057725,4.30406509320417
34.0,82,1.667785441855985,8.31319751992914,7.247792581767846,6.133398042996649,53.0,3.8066624897703196,4.219507705176107,5.572154032177765,4.356708826689592
33.0,76,0.6166793854955499,8.31319751992914,7.550135342488429,5.998936561946683,78.0,4.110873864173311,4.276666119016055,5.8664680569332965,4.248495242049359
32.0,71,-0.25924232813814596,8.31319751992914,7.088408778675395,5.978885764901122,47.0,3.5263605246161616,4.110873864173311,5.442417710521793,4.1588830833596715
30.0,88,2.71889149821642,8.31319751992914,7.673223121121708,6.102558594613569,88.0,4.31748811353631,4.290459441148391,5.872117789475416,4.48863636973214
28.0,69,-0.6096110135916243,8.31319751992914,7.454719949364001,5.8888779583328805,66.0,4.204692619390966,3.970291913552122,5.752572638825633,4.174387269895637
38.0,76,0.6166793854955499,8.31319751992914,7.119635638017636,6.0330862217988015,68.0,3.6888794541139363,3.9512437185814275,5.438079308923196,4.30406509320417
32.0,73,0.09112635731533239,8.31319751992914,7.5883236773352225,6.0112671744041615,83.0,4.143134726391533,4.0943445622221,5.831882477283517,4.2626798770413155
32.0,75,0.44149504276881074,8.31319751992914,7.568379267836522,5.998936561946683,70.0,4.394449154672439,4.189654742026425,5.905361848054571,4.290459441148391
32.0,63,-1.6607170699520593,8.31319751992914,7.467942332285852,5.945420608606575,47.0,4.31748811353631,4.382026634673881,5.883322388488279,3.9512437185814275
34.0,70,-0.4344266708648851,8.31319751992914,7.286191714702382,5.683579767338681,63.0,4.060443010546419,4.343805421853684,5.560681631015528,4.1588830833596715
28.0,72,-0.08405798541140677,8.31319751992914,7.487733761436444,5.91350300563827,70.0,3.9889840465642745,4.04305126783455,5.703782474656201,4.219507705176107
28.0,70,-0.4344266708648851,8.31319751992914,7.533158807455563,6.008813185442595,61.0,4.330733340286331,4.31748811353631,5.8805329864007,4.3694478524670215
33.0,67,-0.9599796990451026,8.31319751992914,6.954638864880987,5.886104031450156,49.0,3.367295829986474,4.204692619390966,5.3706380281276624,4.174387269895637
36.0,75,0.44149504276881074,8.31319751992914,7.615791072035833,6.037870919922137,72.0,4.248495242049359,4.248495242049359,5.905361848054571,4.2626798770413155
32.0,64,-1.48553272722532,8.31319751992914,7.00033446027523,5.8522024797744745,60.0,3.4339872044851463,4.174387269895637,5.37989735354046,4.127134385045092
31.0,74,0.2663107000420716,8.31319751992914,7.478169694159785,5.8916442118257715,75.0,3.4657359027997265,4.51085950651685,5.877735781779639,4.30406509320417
29.0,67,-0.9599796990451026,8.31319751992914,7.496097345175956,5.953243334287785,65.0,3.9512437185814275,4.2626798770413155,5.7745515455444085,4.174387269895637
35.0,73,0.09112635731533239,8.31319751992914,7.534762657037537,5.973809611869261,75.0,4.430816798843313,4.204692619390966,5.869296913133774,4.143134726391533
28.0,67,-0.9599796990451026,8.31319751992914,7.382746449738912,5.823045895483019,60.0,3.7612001156935624,4.30406509320417,5.726847747587197,4.189654742026425
33.0,76,0.6166793854955499,8.31319751992914,7.5652752818989315,5.996452088619021,77.0,4.174387269895637,4.110873864173311,5.860786223465865,4.2626798770413155
33.0,72,-0.08405798541140677,8.31319751992914,7.510430556378006,5.968707559985366,73.0,3.9512437185814275,4.330733340286331,5.831882477283517,4.1588830833596715
30.0,64,-1.48553272722532,8.31319751992914,7.457609289715606,5.916202062607435,53.0,4.290459441148391,4.2626798770413155,5.877735781779639,4.1588830833596715
30.0,73,0.09112635731533239,8.31319751992914,7.533693709848633,5.966146739123692,68.0,4.143134726391533,4.343805421853684,5.840641657373398,4.290459441148391
31.0,77,0.791863728222289,8.31319751992914,7.598399329323964,6.040254711277414,75.0,4.189654742026425,4.174387269895637,5.84354441703136,4.382026634673881
33.0,75,0.44149504276881074,8.31319751992914,7.469654172932128,5.908082938168931,78.0,4.127134385045092,4.343805421853684,5.8377304471659395,4.23410650459726
32.0,77,0.791863728222289,8.31319751992914,7.570443252057374,6.0063531596017325,76.0,4.248495242049359,4.07753744390572,5.849324779946859,4.330733340286331
34.0,74,0.2663107000420716,8.31319751992914,6.953684210870537,5.973809611869261,26.0,3.044522437723423,4.189654742026425,5.3230099791384085,4.31748811353631
34.0,61,-2.0110857554055377,8.31319751992914,7.400009517162692,5.8664680569332965,64.0,4.31748811353631,4.465908118654584,5.916202062607435,4.0943445622221
32.0,65,-1.310348384498581,8.31319751992914,7.300472814267799,5.7745515455444085,67.0,4.174387269895637,4.30406509320417,5.641907070938114,4.110873864173311
31.0,71,-0.25924232813814596,8.31319751992914,7.510430556378006,5.910796644040527,61.0,3.9889840465642745,4.0943445622221,5.831882477283517,4.110873864173311
33.0,79,1.1422324136757673,8.31319751992914,7.633853559681768,6.089044875446846,71.0,4.3694478524670215,4.382026634673881,5.8998973535824915,4.30406509320417
34.0,64,-1.48553272722532,8.31319751992914,7.255591274253665,5.723585101952381,61.0,4.394449154672439,4.406719247264253,5.796057750765372,3.9512437185814275
32.0,76,0.6166793854955499,8.31319751992914,7.5569505720129,5.971261839790462,78.0,4.23410650459726,4.51085950651685,6.0014148779611505,4.343805421853684
30.0,76,0.6166793854955499,8.31319751992914,7.470224135899966,5.8944028342648505,68.0,4.127134385045092,4.330733340286331,5.820082930352362,4.2626798770413155
30.0,76,0.6166793854955499,8.31319751992914,7.597897950521784,6.028278520230698,70.0,4.356708826689592,4.0943445622221,5.82600010738045,4.30406509320417
29.0,66,-1.1351640417718418,8.31319751992914,7.351799869057777,5.8522024797744745,60.0,4.356708826689592,4.430816798843313,5.713732805509369,4.0943445622221
30.0,74,0.2663107000420716,8.31319751992914,7.1284959456800365,6.013715156042802,54.0,3.7612001156935624,4.189654742026425,5.493061443340548,4.23410650459726
35.0,70,-0.4344266708648851,8.31319751992914,7.488852955733459,5.91350300563827,73.0,4.127134385045092,4.330733340286331,5.846438775057725,4.174387269895637
31.0,73,0.09112635731533239,8.31319751992914,7.554334823725748,5.991464547107982,66.0,4.189654742026425,4.189654742026425,5.8377304471659395,4.248495242049359
35.0,67,-0.9599796990451026,8.31319751992914,7.43543801981455,5.8916442118257715,64.0,4.23410650459726,4.1588830833596715,5.720311776607412,4.174387269895637
34.0,66,-1.1351640417718418,8.31319751992914,7.488293515159428,5.91350300563827,64.0,4.204692619390966,4.204692619390966,5.814130531825066,4.127134385045092
34.0,71,-0.25924232813814596,8.31319751992914,7.486613313139955,5.929589143389895,74.0,4.07753744390572,4.430816798843313,5.840641657373398,4.174387269895637
30.0,70,-0.4344266708648851,8.31319751992914,7.513163545234075,5.921578419643816,69.0,3.5263605246161616,4.189654742026425,5.6240175061873385,4.276666119016055
32.0,69,-0.6096110135916243,8.31319751992914,7.3632795869630385,5.793013608384144,65.0,3.9512437185814275,4.430816798843313,5.768320995793772,4.219507705176107
31.0,67,-0.9599796990451026,8.31319751992914,6.952728644624869,5.926926025970411,50.0,3.5263605246161616,4.23410650459726,5.298317366548036,4.1588830833596715
33.0,70,-0.4344266708648851,8.31319751992914,7.535830462798367,5.973809611869261,70.0,4.174387269895637,4.465908118654584,5.929589143389895,4.07753744390572
31.0,62,-1.8359014126787985,8.31319751992914,7.405495663199472,5.84354441703136,52.0,3.970291913552122,4.02535169073515,5.703782474656201,4.143134726391533
35.0,73,0.09112635731533239,8.31319751992914,7.473069088032197,5.883322388488279,70.0,4.174387269895637,4.499809670330265,5.8888779583328805,4.276666119016055
29.0,66,-1.1351640417718418,8.31319751992914,7.560601162768557,5.968707559985366,67.0,3.9512437185814275,4.07753744390572,5.823045895483019,4.060443010546419
29.0,88,2.71889149821642,8.31319751992914,7.652070746116482,6.100318952020064,90.0,4.406719247264253,4.143134726391533,5.8888779583328805,4.454347296253507
34.0,75,0.44149504276881074,8.31319751992914,7.411556287811163,5.8888779583328805,74.0,4.143134726391533,4.51085950651685,5.823045895483019,4.2626798770413155
33.0,66,-1.1351640417718418,8.31319751992914,7.356918242356021,5.768320995793772,70.0,3.784189633918261,4.343805421853684,5.575949103146316,4.07753744390572
35.0,70,-0.4344266708648851,8.31319751992914,7.428927194802272,5.834810737062605,56.0,3.5263605246161616,4.248495242049359,5.680172609017068,4.189654742026425
30.0,76,0.6166793854955499,8.31319751992914,7.419380582918692,5.8805329864007,75.0,3.970291913552122,4.499809670330265,5.723585101952381,4.248495242049359
33.0,72,-0.08405798541140677,8.31319751992914,7.5411524551363085,5.929589143389895,70.0,4.406719247264253,4.204692619390966,5.8888779583328805,4.1588830833596715
33.0,69,-0.6096110135916243,8.31319751992914,7.402451520818244,5.796057750765372,63.0,3.6109179126442243,4.356708826689592,5.68697535633982,4.174387269895637
37.0,71,-0.25924232813814596,8.31319751992914,7.036148493750536,5.958424693029782,45.0,3.258096538021482,4.290459441148391,5.407171771460119,4.189654742026425
33.0,73,0.09112635731533239,8.31319751992914,7.509335266016592,5.942799375126701,80.0,3.5263605246161616,3.912023005428146,5.676753802268282,4.30406509320417
30.0,68,-0.7847953563183634,8.31319751992914,7.52131798019924,5.963579343618446,66.0,4.127134385045092,4.276666119016055,5.817111159963204,4.204692619390966
29.0,70,-0.4344266708648851,8.31319751992914,7.557472901614746,6.018593214496234,70.0,4.5217885770490405,4.290459441148391,5.860786223465865,4.204692619390966
31.0,74,0.2663107000420716,8.31319751992914,7.6236419465115715,6.052089168924417,76.0,4.406719247264253,4.290459441148391,5.916202062607435,4.276666119016055
31.0,64,-1.48553272722532,8.31319751992914,7.076653815443951,5.8944028342648505,53.0,3.713572066704308,4.1588830833596715,5.438079308923196,4.060443010546419
32.0,78,0.9670480709490282,8.31319751992914,7.568379267836522,6.025865973825314,64.0,4.394449154672439,4.276666119016055,5.8944028342648505,4.31748811353631
31.0,75,0.44149504276881074,8.31319751992914,7.5352967024440884,5.973809611869261,72.0,4.2626798770413155,4.343805421853684,5.87493073085203,4.276666119016055
31.0,71,-0.25924232813814596,8.31319751992914,7.51479976048867,5.986452005284438,73.0,4.2626798770413155,4.343805421853684,5.796057750765372,4.174387269895637
31.0,74,0.2663107000420716,8.31319751992914,7.562681246721884,5.998936561946683,75.0,4.382026634673881,4.3694478524670215,5.950642552587727,4.248495242049359
30.0,79,1.1422324136757673,8.31319751992914,7.6638772587034705,6.135564891081739,75.0,4.51085950651685,4.499809670330265,6.0014148779611505,4.356708826689592
31.0,64,-1.48553272722532,8.31319751992914,7.309212365692763,5.783825182329737,65.0,4.110873864173311,4.406719247264253,5.662960480135946,4.1588830833596715
32.0,66,-1.1351640417718418,8.31319751992914,7.529406457837013,5.958424693029782,67.0,4.0943445622221,4.174387269895637,5.780743515792329,4.174387269895637
32.0,65,-1.310348384498581,8.31319751992914,7.493317248862145,5.926926025970411,58.0,4.110873864173311,4.204692619390966,5.799092654460526,4.143134726391533
32.0,70,-0.4344266708648851,8.31319751992914,7.601402334583733,6.030685260261263,74.0,4.454347296253507,4.189654742026425,5.924255797414532,4.2626798770413155
29.0,64,-1.48553272722532,8.31319751992914,7.400620577371135,5.87493073085203,57.0,4.23410650459726,4.430816798843313,5.814130531825066,4.0943445622221
30.0,76,0.6166793854955499,8.31319751992914,7.506042178518122,5.953243334287785,72.0,4.30406509320417,4.31748811353631,5.720311776607412,4.30406509320417
30.0,77,0.791863728222289,8.31319751992914,7.627057417018934,6.059123195581797,75.0,4.330733340286331,4.1588830833596715,5.8944028342648505,4.343805421853684
31.0,69,-0.6096110135916243,8.31319751992914,7.5126175446745105,5.958424693029782,71.0,4.3694478524670215,4.143134726391533,5.82600010738045,4.143134726391533
33.0,69,-0.6096110135916243,8.31319751992914,7.549609165154532,5.976350909297934,62.0,4.406719247264253,4.248495242049359,5.863631175598097,4.174387269895637
32.0,67,-0.9599796990451026,8.31319751992914,7.480428306074208,5.910796644040527,69.0,4.143134726391533,4.3694478524670215,5.808142489980444,4.23410650459726
29.0,67,-0.9599796990451026,8.31319751992914,7.516433302915632,5.937536205082426,69.0,3.828641396489095,4.2626798770413155,5.786897381366708,4.060443010546419
29.0,61,-2.0110857554055377,8.31319751992914,7.403670290012373,5.857933154483459,58.0,4.23410650459726,4.30406509320417,5.802118375377063,4.007333185232471
30.0,72,-0.08405798541140677,8.31319751992914,7.094234845924755,5.988961416889864,61.0,3.5263605246161616,4.04305126783455,5.384495062789089,4.1588830833596715
29.0,68,-0.7847953563183634,8.31319751992914,7.455876687491824,5.929589143389895,57.0,4.290459441148391,4.23410650459726,5.762051382780177,4.127134385045092
32.0,73,0.09112635731533239,8.31319751992914,7.4377951216719325,5.869296913133774,74.0,4.0943445622221,4.454347296253507,5.924255797414532,4.276666119016055
29.0,68,-0.7847953563183634,8.31319751992914,7.4977617006225685,5.937536205082426,56.0,4.31748811353631,4.143134726391533,5.755742213586912,4.110873864173311
33.0,69,-0.6096110135916243,8.31319751992914,7.44600149832412,5.905361848054571,63.0,4.189654742026425,4.219507705176107,5.700443573390687,4.174387269895637
30.0,74,0.2663107000420716,8.31319751992914,7.438971592395862,5.91350300563827,71.0,4.219507705176107,4.418840607796598,5.762051382780177,4.248495242049359
34.0,76,0.6166793854955499,8.31319751992914,7.108244139731541,6.025865973825314,60.0,3.4965075614664802,4.189654742026425,5.455321115357702,4.276666119016055
35.0,79,1.1422324136757673,8.31319751992914,7.645875825184813,6.075346031088684,78.0,4.31748811353631,4.23410650459726,5.971261839790462,4.382026634673881
30.0,83,1.842969784582724,8.31319751992914,7.683403681053826,6.144185634125646,78.0,4.454347296253507,4.382026634673881,6.008813185442595,4.382026634673881
31.0,66,-1.1351640417718418,8.31319751992914,7.01571242048723,5.902633333401366,55.0,3.6635616461296463,4.3694478524670215,5.4510384535657,4.1588830833596715
30.0,70,-0.4344266708648851,8.31319751992914,7.513163545234075,5.918893854273146,76.0,4.143134726391533,4.110873864173311,5.786897381366708,4.30406509320417
30.0,76,0.6166793854955499,8.31319751992914,7.614312146452,6.045005314036012,64.0,4.219507705176107,4.248495242049359,5.869296913133774,4.248495242049359
31.0,76,0.6166793854955499,8.31319751992914,7.5411524551363085,5.986452005284438,65.0,4.204692619390966,4.0943445622221,5.840641657373398,4.290459441148391
31.0,66,-1.1351640417718418,8.31319751992914,7.502186486602924,5.910796644040527,75.0,4.343805421853684,4.127134385045092,5.796057750765372,4.1588830833596715
30.0,73,0.09112635731533239,8.31319751992914,7.560601162768557,5.945420608606575,71.0,4.356708826689592,3.4657359027997265,5.75890177387728,4.276666119016055
26.0,65,-1.1351640417718418,1.0,7.395107546562485,5.831882477283517,64.0,4.143134726391533,4.04305126783455,5.730099782973574,4.07753744390572
31.0,73,0.09112635731533239,8.31319751992914,7.519149957669823,5.988961416889864,70.0,4.477336814478207,4.2626798770413155,5.84354441703136,4.276666119016055
31.0,72,-0.08405798541140677,8.31319751992914,7.365812837209472,5.793013608384144,71.0,4.189654742026425,4.330733340286331,5.814130531825066,4.290459441148391
31.0,67,-0.9599796990451026,8.31319751992914,7.434847875211999,5.869296913133774,70.0,4.07753744390572,4.204692619390966,5.6937321388027,4.1588830833596715
31.0,70,-0.4344266708648851,8.31319751992914,7.098375638590786,5.950642552587727,35.0,3.58351893845611,4.23410650459726,5.521460917862246,4.204692619390966
31.0,74,0.2663107000420716,8.31319751992914,7.294377299288821,5.762051382780177,67.0,3.9512437185814275,4.418840607796598,5.605802066295998,4.2626798770413155
31.0,75,0.44149504276881074,8.31319751992914,7.521859252201629,5.986452005284438,75.0,4.290459441148391,4.343805421853684,5.883322388488279,4.30406509320417
33.0,72,-0.08405798541140677,8.31319751992914,7.535830462798367,5.971261839790462,65.0,4.330733340286331,4.330733340286331,5.883322388488279,4.276666119016055
32.0,81,1.4926010991292458,8.31319751992914,7.6236419465115715,6.052089168924417,87.0,4.290459441148391,4.290459441148391,5.916202062607435,4.418840607796598
31.0,76,0.6166793854955499,8.31319751992914,7.501634457883413,5.926926025970411,81.0,4.382026634673881,4.330733340286331,5.916202062607435,4.406719247264253
32.0,73,0.09112635731533239,8.31319751992914,7.56734567601324,6.016157159698354,70.0,4.442651256490317,4.465908118654584,5.940171252720432,4.290459441148391
31.0,68,-0.7847953563183634,8.31319751992914,7.4342573821331355,5.87493073085203,67.0,4.007333185232471,3.58351893845611,5.6240175061873385,4.174387269895637
34.0,64,-1.48553272722532,8.31319751992914,6.980075940561763,5.872117789475416,38.0,3.1780538303479458,4.23410650459726,5.3706380281276624,4.143134726391533
35.0,65,-1.310348384498581,8.31319751992914,7.02197642307216,5.921578419643816,50.0,3.713572066704308,4.1588830833596715,5.4638318050256105,4.02535169073515
31.0,71,-0.25924232813814596,8.31319751992914,7.3632795869630385,5.8522024797744745,66.0,4.189654742026425,4.5217885770490405,5.796057750765372,4.204692619390966
25.0,72,0.44149504276881074,3.0,7.61972421378267,6.073044534100405,61.0,4.532599493153256,4.110873864173311,5.8971538676367405,4.23410650459726
33.0,69,-0.6096110135916243,8.31319751992914,7.563719668414366,5.973809611869261,69.0,4.30406509320417,4.23410650459726,5.8944028342648505,4.219507705176107
31.0,70,-0.4344266708648851,8.31319751992914,7.557472901614746,5.993961427306569,70.0,4.394449154672439,4.406719247264253,5.924255797414532,4.23410650459726
34.0,75,0.44149504276881074,8.31319751992914,7.157735484249907,6.0330862217988015,57.0,3.4657359027997265,4.3694478524670215,5.5254529391317835,4.2626798770413155
32.0,69,-0.6096110135916243,8.31319751992914,7.327123292259293,5.7899601708972535,60.0,4.007333185232471,4.382026634673881,5.680172609017068,4.189654742026425
25.0,66,-0.9599796990451026,1.0,7.516977224604321,5.945420608606575,61.0,4.394449154672439,4.204692619390966,5.883322388488279,4.248495242049359
30.0,70,-0.4344266708648851,8.31319751992914,7.511524648390866,5.937536205082426,67.0,4.276666119016055,4.406719247264253,5.921578419643816,4.204692619390966
30.0,86,2.3685228127629414,8.31319751992914,7.705262474866325,6.142037405587356,82.0,4.51085950651685,4.356708826689592,5.988961416889864,4.454347296253507
35.0,66,-1.1351640417718418,8.31319751992914,7.360739903058278,5.780743515792329,59.0,3.9889840465642745,4.442651256490317,5.796057750765372,4.23410650459726
32.0,74,0.2663107000420716,8.31319751992914,7.459914766241105,5.918893854273146,74.0,4.189654742026425,4.442651256490317,5.905361848054571,4.343805421853684
30.0,72,-0.08405798541140677,8.31319751992914,7.221105098182496,5.666426688112432,54.0,3.9318256327243257,4.343805421853684,5.583496308781699,4.174387269895637
